player_id,player_name,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
58,Kamara,2.706830062015715,86.91442634689228,0.0,0.1337527593818991,0.2666666666666717,0.2655062761506263,0.0,0.3067321743860634,-0.0,0
508,N.Williams,2.695873485675276,90.0,0.0662797259169694,0.0679911699779251,0.0666666666666679,0.4691548117154804,0.0,0.6221598048673063,-0.9304263296764338,0
375,Bradley,2.6520037213310497,62.63240106380421,0.0,0.0721617786187324,0.1428571428571417,0.0,0.0,1.1861614839863015,-0.6077859556543073,0
38,Konsa,2.636038543398996,90.0,0.0,0.0,0.0,0.0,0.0,1.2269286975442537,-0.5908901541452576,6
100,Kroupi.Jr,2.6331136024099946,39.86640894027805,0.3540853342546204,0.0,0.0714285714285708,0.2882008368200836,0.0,0.0,-0.0,0
423,N.Gonzalez,2.6325341784159604,87.80438525082243,0.0742269822076352,0.0,0.2142857142857145,0.0711297071129702,0.0,0.4045552745505283,-0.0,1
224,Cucurella,2.624066736465979,86.31324928559427,0.0,0.0,0.2142857142857145,0.0,0.0,1.3730004163120322,-0.5346479655603389,1
615,Summerville,2.618942327490512,76.59511285319154,0.0,0.2066666666666673,0.1333333333333358,0.0,0.0,0.1322756608238456,-0.0,2
292,Mykolenko,2.5981165061488927,89.95593527123407,0.0,0.0,0.2857142857142834,0.0713568439928268,0.0,1.3540653935029,-0.541591445632551,0
490,Joelinton,2.597543645598363,75.0914132409026,0.0713076524442909,0.0,0.2142857142857145,0.1438374178123123,0.0,0.3114536798503104,-0.0,3
477,Livramento,2.5911338219068467,84.8508903056936,0.0,0.0,0.0714285714285708,0.0,0.0,1.245814719401242,-0.5832523260658242,6
474,Schär,2.5911338219068467,70.68363620536465,0.0,0.0,0.0714285714285708,0.0,0.0,1.245814719401242,-0.5832523260658242,8
373,Virgil,2.5812446257617614,90.0,0.0,0.0,0.1428571428571417,0.1457262402869087,0.0,1.1861614839863015,-0.6077859556543073,8
374,Konaté,2.57756261739356,89.26630322022909,0.0,0.0,0.2142857142857145,0.2134728033472804,0.0,1.1861614839863015,-0.6077859556543073,9
517,Anderson,2.5577043479176336,90.0,0.0669407496977029,0.066953642384106,0.1999999999999989,0.0665997210599725,0.0,0.1555399512168265,-0.0,4
129,Yarmoliuk,2.5290169310958195,85.84554765834268,0.0,0.1414380321665086,0.1428571428571417,0.0,0.0,0.2475599774534355,-0.0,3
17,Ødegaard,2.521518755990871,50.385800914919706,0.0694938676800829,0.1413670766319768,0.0,0.2101613867304242,0.0,0.5397868009641016,-0.0,1
110,Kayode,2.510371182750374,89.9242976010374,0.0,0.0732734153263955,0.2857142857142834,0.2840765092647939,0.0,0.9902399098137424,-0.6980511965930658,2
108,Ajer,2.508193946315051,72.2401225295968,0.0,0.0718543046357616,0.0714285714285708,0.07187089061566,0.0,0.9902399098137424,-0.6980511965930658,4
107,Lewis-Potter,2.489513308763756,40.74973230795091,0.1400241837968562,0.0714049195837276,0.0714285714285708,0.2143933054393304,0.0,0.9902399098137424,-0.6980511965930658,1
665,Perri,2.4771892383197462,89.57439485627836,0.0,0.0,0.1428571428571417,0.2121697549312611,1.1999999999999933,0.8077655305644734,-0.7998889043188445,0
491,Tonali,2.454621641595679,77.26118573349662,0.0,0.0714285714285715,0.1428571428571417,0.0717393903167957,0.0,0.3114536798503104,-0.0,3
81,Kluivert,2.4482191818437693,64.76431861297215,0.0703230264294351,0.0,0.2142857142857145,0.1453197848176919,0.0,0.1655699791646161,-0.0,1
663,J.Arias,2.4468786869205394,70.32535970249278,0.0664570737605809,0.0,0.0,0.0,0.0,0.1145933181176351,-0.0,1
106,Collins,2.436731450817809,89.96492183560262,0.0,0.0,0.1428571428571417,0.2873998804542741,0.0,0.9902399098137424,-0.6980511965930658,3
636,S.Bueno,2.433818930744215,89.69610979036092,0.1326400644901257,0.0658498896247241,0.0666666666666679,0.1319051603905169,0.0,0.4583732724705407,-1.083182891265102,0
453,Garnacho,2.4171993245760097,59.6892238136716,0.0711176368975643,0.215421002838221,0.0714285714285708,0.1435265989240876,0.0,0.343250104078008,-0.0,1
72,Senesi,2.4149813008017182,89.15899683019954,0.0,0.2150425733207185,0.3571428571428562,0.3638971906754332,0.0,0.6622799166584646,-0.8991806693514789,3
